$GNRMC,102127.000,A,3544.4457,N,05129.9670,E,17.95,189.29,190923,,,A*45
$GNRMC,102128.000,A,3544.4419,N,05129.9662,E,17.47,190.69,190923,,,A*40
$GNRMC,102129.000,A,3544.4387,N,05129.9654,E,16.87,189.36,190923,,,A*4B
$GNRMC,102130.000,A,3544.4355,N,05129.9647,E,16.23,187.97,190923,,,A*45
$GNRMC,102131.000,A,3544.4321,N,05129.9641,E,15.64,188.28,190923,,,A*4A
$GNRMC,102133.000,A,3544.4234,N,05129.9626,E,15.38,187.58,190923,,,A*4D
$GNRMC,102134.000,A,3544.4182,N,05129.9616,E,15.50,188.58,190923,,,A*46
$GNRMC,102135.000,A,3544.4130,N,05129.9605,E,15.64,188.55,190923,,,A*46
$GNRMC,102136.000,A,3544.4073,N,05129.9595,E,21.13,188.76,190923,,,A*4F
$GNRMC,102137.000,A,3544.4014,N,05129.9583,E,22.45,188.01,190923,,,A*48
$GNRMC,102138.000,A,3544.3951,N,05129.9572,E,23.12,189.13,190923,,,D*42
$GNRMC,102140.000,A,3544.3820,N,05129.9546,E,23.36,188.61,190923,,,D*4F
$GNRMC,102141.000,A,3544.3755,N,05129.9534,E,22.49,188.29,190923,,,D*43
$GNRMC,102142.000,A,3544.3694,N,05129.9522,E,21.26,188.29,190923,,,D*41
$GNRMC,102143.000,A,3544.3637,N,05129.9510,E,19.93,188.98,190923,,,D*47
$GNRMC,102144.000,A,3544.3582,N,05129.9500,E,18.38,189.77,190923,,,D*4C
$GNRMC,102145.000,A,3544.3533,N,05129.9488,E,16.10,190.27,190923,,,D*4F
$GNRMC,102147.000,A,3544.3461,N,05129.9470,E,9.93,194.10,190923,,,D*79
$GNRMC,102148.000,A,3544.3438,N,05129.9459,E,8.12,206.43,190923,,,D*77
$GNRMC,102149.000,A,3544.3420,N,05129.9445,E,7.59,218.35,190923,,,D*7C
$GNRMC,102150.000,A,3544.3407,N,05129.9426,E,7.37,230.64,190923,,,D*72
$GNRMC,102151.000,A,3544.3399,N,05129.9401,E,9.27,250.38,190923,,,D*76
$GNRMC,102152.000,A,3544.3393,N,05129.9369,E,10.64,265.38,190923,,,D*4F
$GNRMC,102154.000,A,3544.3398,N,05129.9298,E,10.37,279.68,190923,,,D*43
$GNRMC,102155.000,A,3544.3406,N,05129.9252,E,11.64,279.23,190923,,,D*4C
$GNRMC,102156.000,A,3544.3411,N,05129.9211,E,12.76,279.44,190923,,,D*4F
$GNRMC,102157.000,A,3544.3422,N,05129.9169,E,12.74,278.83,190923,,,D*4A
$GNRMC,102158.000,A,3544.3429,N,05129.9127,E,12.32,278.29,190923,,,D*46
$GNRMC,102159.000,A,3544.3436,N,05129.9082,E,13.79,281.92,190923,,,D*4F
$GNRMC,102201.000,A,3544.3454,N,05129.8967,E,17.54,278.51,190923,,,D*44
$GNRMC,102202.000,A,3544.3461,N,05129.8906,E,18.32,276.98,190923,,,D*42
$GNRMC,102203.000,A,3544.3468,N,05129.8843,E,18.88,277.80,190923,,,D*43
$GNRMC,102204.000,A,3544.3476,N,05129.8779,E,18.83,278.77,190923,,,D*41
$GNRMC,102205.000,A,3544.3487,N,05129.8718,E,18.19,278.53,190923,,,D*4C
$GNRMC,102206.000,A,3544.3494,N,05129.8657,E,17.72,278.98,190923,,,D*42
$GNRMC,102208.000,A,3544.3509,N,05129.8540,E,16.98,277.93,190923,,,D*4D
$GNRMC,102209.000,A,3544.3516,N,05129.8482,E,17.42,277.90,190923,,,D*48
$GNRMC,102210.000,A,3544.3524,N,05129.8422,E,18.10,277.98,190923,,,D*4B
$GNRMC,102211.000,A,3544.3532,N,05129.8360,E,18.53,278.34,190923,,,D*42
$GNRMC,102212.000,A,3544.3540,N,05129.8298,E,18.16,278.36,190923,,,D*41
$GNRMC,102213.000,A,3544.3547,N,05129.8237,E,17.92,278.69,190923,,,D*4B
$GNRMC,102214.000,A,3544.3556,N,05129.8176,E,18.11,278.46,190923,,,D*43
$GNRMC,102216.000,A,3544.3572,N,05129.8055,E,17.65,278.81,190923,,,D*40
$GNRMC,102217.000,A,3544.3580,N,05129.7996,E,17.23,278.84,190923,,,D*42
$GNRMC,102218.000,A,3544.3587,N,05129.7939,E,16.62,279.40,190923,,,D*42
$GNRMC,102219.000,A,3544.3594,N,05129.7884,E,15.94,279.18,190923,,,D*41
$GNRMC,102220.000,A,3544.3601,N,05129.7831,E,15.45,279.04,190923,,,D*4B
$GNRMC,102221.000,A,3544.3608,N,05129.7779,E,15.77,279.12,190923,,,D*46
$GNRMC,102223.000,A,3544.3613,N,05129.7681,E,14.49,276.86,190923,,,D*46
$GNRMC,102224.000,A,3544.3626,N,05129.7640,E,13.22,280.50,190923,,,D*42
$GNRMC,102225.000,A,3544.3638,N,05129.7593,E,11.95,283.45,190923,,,D*48
$GNRMC,102226.000,A,3544.3650,N,05129.7557,E,11.08,285.22,190923,,,D*4E
$GNRMC,102227.000,A,3544.3662,N,05129.7522,E,10.84,293.21,190923,,,D*4D
$GNRMC,102228.000,A,3544.3672,N,05129.7491,E,8.51,283.65,190923,,,D*7A
$GNRMC,102230.000,A,3544.3673,N,05129.7452,E,3.57,276.30,190923,,,D*7A
$GNRMC,102231.000,A,3544.3674,N,05129.7442,E,2.18,276.30,190923,,,D*77
$GNRMC,102232.000,A,3544.3676,N,05129.7436,E,1.56,276.30,190923,,,D*7C
$GNRMC,102233.000,A,3544.3677,N,05129.7430,E,2.08,276.30,190923,,,D*72
$GNRMC,102234.000,A,3544.3678,N,05129.7420,E,3.38,276.04,190923,,,D*7E
$GNRMC,102235.000,A,3544.3679,N,05129.7406,E,4.92,272.67,190923,,,D*7C
$GNRMC,102237.000,A,3544.3671,N,05129.7360,E,7.65,254.37,190923,,,D*7B
$GNRMC,102238.000,A,3544.3657,N,05129.7334,E,8.77,234.06,190923,,,D*79
$GNRMC,102239.000,A,3544.3637,N,05129.7311,E,8.51,220.16,190923,,,D*79
$GNRMC,102240.000,A,3544.3616,N,05129.7295,E,9.16,205.96,190923,,,D*74
$GNRMC,102241.000,A,3544.3590,N,05129.7283,E,10.32,196.11,190923,,,D*47
$GNRMC,102242.000,A,3544.3560,N,05129.7274,E,11.74,189.67,190923,,,D*4F
$GNRMC,102244.000,A,3544.3482,N,05129.7257,E,15.20,187.33,190923,,,D*4F
$GNRMC,102245.000,A,3544.3436,N,05129.7250,E,17.78,186.49,190923,,,D*45
$GNRMC,102246.000,A,3544.3377,N,05129.7240,E,21.39,187.64,190923,,,D*4B
$GNRMC,102247.000,A,3544.3316,N,05129.7235,E,22.47,188.72,190923,,,D*4D
$GNRMC,102248.000,A,3544.3250,N,05129.7227,E,24.29,188.38,190923,,,D*42
$GNRMC,102249.000,A,3544.3181,N,05129.7215,E,25.85,188.25,190923,,,D*46
$GNRMC,102251.000,A,3544.3036,N,05129.7189,E,26.63,188.63,190923,,,D*4D
$GNRMC,102252.000,A,3544.2963,N,05129.7175,E,26.79,189.27,190923,,,D*4F
$GNRMC,102253.000,A,3544.2890,N,05129.7160,E,26.82,188.88,190923,,,D*47
$GNRMC,102254.000,A,3544.2816,N,05129.7146,E,27.09,188.51,190923,,,D*4C
$GNRMC,102255.000,A,3544.2741,N,05129.7133,E,27.48,188.78,190923,,,D*4C
$GNRMC,102256.000,A,3544.2664,N,05129.7118,E,27.80,188.96,190923,,,D*44
$GNRMC,102258.000,A,3544.2511,N,05129.7089,E,28.00,188.75,190923,,,D*48
$GNRMC,102259.000,A,3544.2437,N,05129.7074,E,26.30,189.03,190923,,,D*43
$GNRMC,102300.000,A,3544.2370,N,05129.7061,E,23.25,189.08,190923,,,D*44
$GNRMC,102301.000,A,3544.2311,N,05129.7049,E,19.51,189.22,190923,,,D*4A
$GNRMC,102302.000,A,3544.2261,N,05129.7039,E,17.31,190.25,190923,,,D*4F
$GNRMC,102303.000,A,3544.2218,N,05129.7028,E,14.99,191.03,190923,,,D*44
$GNRMC,102305.000,A,3544.2135,N,05129.7012,E,15.07,188.44,190923,,,D*4A
$GNRMC,102306.000,A,3544.2090,N,05129.7005,E,17.43,188.24,190923,,,D*45
$GNRMC,102307.000,A,3544.2039,N,05129.6996,E,19.65,187.86,190923,,,D*48
$GNRMC,102308.000,A,3544.1985,N,05129.6987,E,19.70,187.95,190923,,,D*4C
$GNRMC,102309.000,A,3544.1932,N,05129.6978,E,19.24,188.42,190923,,,D*45
$GNRMC,102310.000,A,3544.1879,N,05129.6968,E,18.98,188.33,190923,,,D*42
$GNRMC,102311.000,A,3544.1827,N,05129.6959,E,18.99,188.16,190923,,,D*4C
$GNRMC,102313.000,A,3544.1718,N,05129.6941,E,20.55,187.30,190923,,,D*44
$GNRMC,102314.000,A,3544.1662,N,05129.6931,E,20.12,188.98,190923,,,D*46
$GNRMC,102315.000,A,3544.1612,N,05129.6918,E,17.27,194.62,190923,,,D*41
$GNRMC,102316.000,A,3544.1571,N,05129.6901,E,14.05,200.66,190923,,,D*45
$GNRMC,102317.000,A,3544.1540,N,05129.6885,E,9.84,206.08,190923,,,D*70
$GNRMC,102318.000,A,3544.1521,N,05129.6873,E,6.19,210.86,190923,,,D*7B
$GNRMC,102320.000,A,3544.1502,N,05129.6852,E,5.67,219.29,190923,,,D*74
$GNRMC,102321.000,A,3544.1493,N,05129.6839,E,6.11,220.11,190923,,,D*72
$GNRMC,102322.000,A,3544.1484,N,05129.6827,E,5.12,221.73,190923,,,D*7D
$GNRMC,102323.000,A,3544.1477,N,05129.6816,E,4.84,224.42,190923,,,D*7B
$GNRMC,102324.000,A,3544.1469,N,05129.6798,E,6.71,237.23,190923,,,D*77
$GNRMC,102325.000,A,3544.1465,N,05129.6767,E,10.00,250.07,190923,,,D*4C
$GNRMC,102327.000,A,3544.1468,N,05129.6673,E,14.51,273.85,190923,,,D*4C
$GNRMC,102328.000,A,3544.1476,N,05129.6617,E,16.72,277.49,190923,,,D*49
$GNRMC,102329.000,A,3544.1489,N,05129.6557,E,19.50,277.10,190923,,,D*4C
$GNRMC,102330.000,A,3544.1502,N,05129.6488,E,21.62,278.11,190923,,,D*41
$GNRMC,102331.000,A,3544.1517,N,05129.6410,E,23.00,280.04,190923,,,D*40
$GNRMC,102332.000,A,3544.1527,N,05129.6332,E,22.72,279.81,190923,,,D*48
$GNRMC,102333.000,A,3544.1538,N,05129.6257,E,21.76,280.23,190923,,,D*4C
$GNRMC,102335.000,A,3544.1561,N,05129.6110,E,23.03,279.10,190923,,,D*40
$GNRMC,102336.000,A,3544.1571,N,05129.6028,E,24.74,278.84,190923,,,D*43
$GNRMC,102337.000,A,3544.1580,N,05129.5942,E,25.40,278.71,190923,,,D*46
$GNRMC,102338.000,A,3544.1590,N,05129.5854,E,25.88,279.12,190923,,,D*4E
$GNRMC,102339.000,A,3544.1603,N,05129.5765,E,26.42,279.29,190923,,,D*46
$GNRMC,102340.000,A,3544.1616,N,05129.5673,E,26.91,279.03,190923,,,D*4C
$GNRMC,102342.000,A,3544.1640,N,05129.5491,E,26.47,279.16,190923,,,D*4C
$GNRMC,102343.000,A,3544.1651,N,05129.5403,E,25.47,279.33,190923,,,D*42
$GNRMC,102344.000,A,3544.1662,N,05129.5317,E,24.64,279.74,190923,,,D*44
$GNRMC,102345.000,A,3544.1671,N,05129.5234,E,23.94,280.00,190923,,,D*4A
